Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS,^NSEI
2017-02-03,303.8730163574219,243.93701171875,365.3139343261719,192.16204833984375,854.7160034179688,226.4971160888672,253.8046875,915.8147583007812,8740.9501953125
2017-02-06,304.5798645019531,251.51803588867188,364.9823303222656,194.8011474609375,856.50537109375,228.2500762939453,253.34750366210938,919.1783447265625,8801.0498046875
2017-02-07,302.9690856933594,249.6119842529297,367.71405029296875,195.01226806640625,866.02978515625,225.8944854736328,254.12477111816406,920.7574462890625,8768.2998046875
2017-02-08,302.6213684082031,247.61927795410156,365.47015380859375,193.39361572265625,869.8106689453125,224.63455200195312,253.48463439941406,931.566650390625,8769.0498046875
2017-02-09,300.76715087890625,246.92613220214844,369.177490234375,195.3993377685547,860.48828125,226.2998809814453,252.25015258789062,950.5801391601562,8778.400390625
2017-02-10,302.1462097167969,243.98031616210938,377.880126953125,192.37318420410156,866.9822387695312,225.7301788330078,252.7073974609375,983.6632690429688,8793.5498046875
2017-02-13,303.6759338378906,244.0236358642578,384.1436462402344,190.43780517578125,865.9431762695312,225.66445922851562,248.40945434570312,990.3495483398438,8805.0498046875
2017-02-14,303.8845520019531,246.6228790283203,385.45098876953125,190.57858276367188,861.5850830078125,230.03594970703125,247.0835418701172,987.0681762695312,8792.2998046875
2017-02-15,306.4573059082031,243.24386596679688,383.1484680175781,192.40834045410156,854.3118896484375,230.36465454101562,245.9404754638672,990.1242065429688,8724.7001953125
2017-02-16,307.7784118652344,241.5543975830078,394.97308349609375,187.657958984375,848.683837890625,233.91444396972656,247.35787963867188,1004.0916137695312,8778.0
2017-02-17,319.1703186035156,245.19329833984375,390.2900695800781,188.713623046875,853.1573486328125,235.6674346923828,246.3062286376953,987.7453002929688,8821.7001953125
2017-02-20,326.5988464355469,244.630126953125,394.2511901855469,187.23570251464844,855.8416137695312,235.6455078125,246.58056640625,1026.4278564453125,8879.2001953125
2017-02-21,328.0938415527344,246.75283813476562,395.5585021972656,185.19476318359375,856.2167358398438,238.45030212402344,247.54074096679688,1011.3117065429688,8907.849609375
2017-02-22,324.29266357421875,247.92250061035156,386.4071044921875,185.40591430664062,852.55126953125,264.5917663574219,249.0038299560547,989.2219848632812,8926.900390625
2017-02-23,323.1685485839844,246.49288940429688,393.704833984375,186.95419311523438,858.1216430664062,259.1684265136719,247.31214904785156,1018.0597534179688,8939.5
2017-02-27,323.0063171386719,241.5977020263672,395.0901794433594,186.21524047851562,846.1438598632812,271.4722595214844,245.30035400390625,1021.36181640625,8896.7001953125
2017-02-28,322.195068359375,239.4316864013672,395.0901794433594,184.52622985839844,848.0776977539062,271.28594970703125,246.16908264160156,1011.6805419921875,8879.599609375
2017-03-01,322.55438232421875,241.81430053710938,400.06585693359375,188.95993041992188,852.0894775390625,270.508056640625,248.50091552734375,1017.1366577148438,8945.7998046875
2017-03-02,319.8772888183594,241.42440795898438,399.3438415527344,186.32083129882812,850.8197021484375,271.0010681152344,244.43161010742188,1026.1199951171875,8899.75
2017-03-03,319.1587219238281,239.08511352539062,402.4268493652344,184.06878662109375,848.7415771484375,275.7779846191406,242.3741455078125,1023.0843505859375,8897.5498046875
2017-03-06,320.0279235839844,239.7782440185547,403.48065185546875,185.86338806152344,857.54443359375,286.032958984375,246.76348876953125,1014.2448120117188,8963.4501953125
2017-03-07,321.2911071777344,239.12844848632812,397.97808837890625,185.9689178466797,858.0062255859375,285.9453430175781,244.88885498046875,1025.4432373046875,8946.900390625
2017-03-08,322.6817321777344,237.7421875,393.2950744628906,185.8985595703125,852.1760864257812,282.9324035644531,246.80918884277344,1030.52978515625,8924.2998046875
2017-03-09,323.14532470703125,236.96241760253906,394.75848388671875,186.46157836914062,852.5223388671875,281.95721435546875,249.87258911132812,1033.626708984375,8927.0
2017-03-10,324.5128173828125,234.40652465820312,398.778076171875,185.40591430664062,861.0078735351562,280.8397216796875,248.77525329589844,1042.8565673828125,8934.5498046875
2017-03-14,326.9696960449219,248.87551879882812,403.8318786621094,187.9746856689453,899.3941040039062,282.55987548828125,251.15280151367188,1053.2144775390625,9087.0
2017-03-15,328.3371887207031,247.0560760498047,394.91461181640625,188.74880981445312,894.0835571289062,285.9453430175781,253.62181091308594,1024.828369140625,9084.7998046875
2017-03-16,328.5109558105469,246.49288940429688,401.5098571777344,188.92474365234375,906.8695068359375,284.3457336425781,255.4049835205078,1034.0986328125,9153.7001953125
2017-03-17,330.4811096191406,243.1139373779297,405.97821044921875,197.93289184570312,896.1904907226562,285.01409912109375,250.69557189941406,1036.0880126953125,9160.0498046875
2017-03-20,332.8568115234375,238.3053741455078,398.64154052734375,198.3903350830078,887.5895385742188,280.6534729003906,250.4669952392578,1017.3212890625,9126.849609375
2017-03-21,333.98095703125,235.7061309814453,403.07080078125,202.6129150390625,894.1700439453125,276.92840576171875,249.04957580566406,1020.069580078125,9121.5
2017-03-22,331.651611328125,229.5979766845703,401.06103515625,196.9476318359375,883.0872192382812,276.02996826171875,244.614501953125,1016.890380859375,9030.4501953125
2017-03-23,331.651611328125,231.28746032714844,406.0367431640625,195.36415100097656,891.1974487304688,279.01007080078125,245.5289764404297,1009.2609252929688,9086.2998046875
2017-03-24,330.1334228515625,238.04541015625,402.5049743652344,197.7569580078125,895.4111938476562,281.95721435546875,252.84454345703125,995.6617431640625,9108.0
2017-03-27,326.772705078125,236.65916442871094,401.5098571777344,198.17918395996094,891.1974487304688,274.1455383300781,255.5421905517578,989.4473876953125,9045.2001953125
2017-03-28,329.17156982421875,239.99481201171875,403.9683532714844,197.40509033203125,891.3994140625,272.9732666015625,257.9654541015625,996.7900390625,9100.7998046875
2017-03-29,331.1185302734375,244.5001678466797,402.6805114746094,199.30520629882812,898.4994506835938,275.36163330078125,263.772216796875,1002.7996826171875,9143.7998046875
2017-03-30,339.8333435058594,243.7637176513672,400.20245361328125,198.98854064941406,899.0189819335938,278.42938232421875,266.1497497558594,1001.3228759765625,9173.75
2017-03-31,334.3518981933594,239.86489868164062,398.9342041015625,197.2643280029297,909.0918579101562,289.44036865234375,268.2987060546875,997.5490112304688,9173.75
2017-04-03,332.1846923828125,248.3990020751953,393.6853332519531,198.14402770996094,958.7919311523438,301.2182312011719,268.070068359375,989.3038940429688,9237.849609375
2017-04-05,331.9877014160156,246.79617309570312,388.6705322265625,196.31422424316406,979.2548828125,310.0599060058594,271.9107666015625,985.0171508789062,9265.150390625
2017-04-06,333.4132080078125,243.33050537109375,390.0950012207031,192.90097045898438,971.6065063476562,315.20928955078125,267.7957458496094,984.5248413085938,9261.9501953125
2017-04-07,333.4942321777344,240.29811096191406,383.0509948730469,191.8805694580078,972.9341430664062,308.21923828125,264.6866455078125,996.4207763671875,9198.2998046875
2017-04-10,332.4049072265625,240.5580291748047,372.06536865234375,192.513916015625,966.3248291015625,302.6864013671875,264.5951843261719,993.6314697265625,9181.4501953125
2017-04-11,333.6448669433594,245.7564697265625,377.4313049316406,198.4958953857422,984.132568359375,300.7142639160156,269.30462646484375,992.4213256835938,9237.0
2017-04-12,334.6183776855469,243.28720092773438,378.0947570800781,198.3903350830078,982.9205322265625,296.693359375,265.3267517089844,981.7355346679688,9203.4501953125
2017-04-13,333.8303527832031,245.02003479003906,363.47991943359375,196.45501708984375,968.9223022460938,299.0599060058594,266.6069641113281,955.2357177734375,9150.7998046875
2017-04-17,333.0191345214844,244.67344665527344,360.9432678222656,196.41978454589844,970.5386962890625,304.98724365234375,265.0981140136719,949.5750732421875,9139.2998046875
2017-04-18,335.45281982421875,245.5398406982422,360.065185546875,196.38462829589844,963.6984252929688,300.2431945800781,265.46392822265625,947.0932006835938,9105.150390625
2017-04-19,335.8468017578125,243.0706024169922,358.71881103515625,196.13829040527344,964.3043212890625,299.9364013671875,259.7485656738281,943.1345825195312,9103.5
2017-04-20,338.8946838378906,236.31260681152344,361.8797912597656,196.70130920410156,970.4520263671875,300.1007080078125,260.43438720703125,953.9435424804688,9136.400390625
2017-04-21,346.87945556640625,233.1935577392578,360.47491455078125,193.0769805908203,974.0886840820312,307.3209228515625,258.056884765625,947.9135131835938,9119.400390625
2017-04-24,355.3277587890625,232.7603302001953,361.587158203125,194.7659454345703,1000.179931640625,310.5858154296875,261.5774841308594,955.01025390625,9217.9501953125
2017-04-25,356.2549133300781,236.09600830078125,362.6798095703125,197.96804809570312,1007.914794921875,313.9603271484375,261.5774841308594,948.20068359375,9306.599609375
2017-04-26,359.4070739746094,239.90818786621094,356.7870788574219,204.7241973876953,1010.9166870117188,310.3775634765625,261.94329833984375,947.7288208007812,9351.849609375
2017-04-27,363.5674743652344,237.5255889892578,361.079833984375,201.13499450683594,1019.8348999023438,308.85467529296875,257.9197082519531,944.5701904296875,9342.150390625
2017-04-28,358.4451599121094,241.29446411132812,358.6212158203125,195.64564514160156,1010.0506591796875,305.7212219238281,264.9609680175781,932.4691772460938,9304.0498046875
2017-05-02,357.0776672363281,238.78189086914062,360.04571533203125,196.49017333984375,999.8045654296875,300.31988525390625,263.6350402832031,939.3401489257812,9313.7998046875
2017-05-03,357.9352722167969,236.31260681152344,364.6116027832031,195.11785888671875,992.9642944335938,300.2212829589844,265.00665283203125,958.7841796875,9311.9501953125
2017-05-04,355.7333679199219,258.01611328125,365.91888427734375,197.897705078125,999.57373046875,297.5588684082031,273.46533203125,955.8307495117188,9359.900390625
2017-05-05,355.1307373046875,258.66595458984375,363.5188903808594,195.04747009277344,995.388671875,291.05096435546875,270.67620849609375,951.8923950195312,9285.2998046875
2017-05-08,355.7333679199219,262.47808837890625,368.982421875,192.0916748046875,986.8456420898438,289.54986572265625,273.7853698730469,960.8968505859375,9314.0498046875
2017-05-09,355.95355224609375,260.44207763671875,369.43121337890625,191.0712127685547,1007.0780029296875,291.5110778808594,271.1334533691406,965.0399169921875,9316.849609375
2017-05-10,359.6736145019531,258.7525329589844,368.2604675292969,192.79541015625,1003.9607543945312,297.8109130859375,269.2588806152344,956.794677734375,9407.2998046875
2017-05-11,358.4220275878906,260.0954895019531,368.4360656738281,194.69558715820312,1002.57568359375,297.90948486328125,272.5965881347656,963.7680053710938,9422.400390625
2017-05-12,359.6388244628906,256.9331359863281,376.29962158203125,193.4991912841797,1004.7400512695312,295.9154357910156,272.4136962890625,968.362548828125,9400.900390625
2017-05-15,360.0444641113281,261.4817810058594,371.3434143066406,195.6105194091797,1005.7789306640625,294.5240173339844,275.6142578125,970.1882934570312,9445.400390625
2017-05-16,361.4930725097656,262.2181701660156,372.6898498535156,199.4811553955078,1004.7977294921875,297.1973876953125,281.1923828125,996.4617919921875,9512.25
2017-05-17,360.91357421875,268.3697204589844,371.8311767578125,198.21438598632812,1013.3118286132812,296.49615478515625,281.32952880859375,1007.20947265625,9525.75
2017-05-18,360.9019775390625,266.8101806640625,375.323974609375,195.57525634765625,994.349853515625,290.853759765625,277.03167724609375,1040.374755859375,9429.4501953125
2017-05-19,361.8639221191406,266.0303955078125,373.841064453125,201.4164581298828,995.475341796875,288.9911193847656,281.6496276855469,1028.458251953125,9427.900390625
2017-05-22,365.28271484375,263.25787353515625,375.20684814453125,213.6619415283203,1011.2916870117188,290.15252685546875,269.12164306640625,1038.3851318359375,9438.25
2017-05-23,363.683349609375,265.1639404296875,373.5873718261719,211.23399353027344,1004.8265380859375,286.0767822265625,264.137939453125,1034.4271240234375,9386.150390625
2017-05-24,363.138671875,265.7271423339844,372.6117248535156,211.05804443359375,972.3280639648438,284.3567199707031,258.92559814453125,1049.7891845703125,9360.5498046875
2017-05-25,374.8203125,275.2576599121094,383.73388671875,211.16358947753906,1021.0469360351562,285.3975830078125,265.281005859375,1076.6376953125,9509.75
2017-05-26,376.8715515136719,278.5932922363281,388.572998046875,217.53265380859375,1031.8701171875,293.0340270996094,266.1575927734375,1057.6243896484375,9595.099609375
2017-05-29,378.2390441894531,272.83172607421875,384.455810546875,222.2830047607422,1028.8685302734375,297.3288269042969,262.051513671875,1055.4093017578125,9604.900390625
2017-05-30,377.5784912109375,278.4633483886719,388.76812744140625,219.18649291992188,1020.2966918945312,297.86566162109375,266.5267028808594,1046.4871826171875,9624.5498046875
2017-05-31,379.2356872558594,282.83868408203125,381.2947998046875,219.43280029296875,1016.3424072265625,293.77899169921875,266.0191955566406,1044.6412353515625,9621.25
2017-06-01,377.4742126464844,277.3370361328125,384.9006042480469,221.12184143066406,1034.871826171875,291.05096435546875,265.2348937988281,1047.512451171875,9616.099609375
2017-06-02,378.7837219238281,275.6474914550781,384.1279296875,224.64064025878906,1029.7921142578125,290.2839660644531,264.8658142089844,1052.1480712890625,9653.5
2017-06-05,379.0850524902344,277.0337219238281,379.88818359375,226.9158477783203,1041.8565673828125,291.29193115234375,265.0503234863281,1068.166748046875,9675.099609375
2017-06-06,379.87310791015625,276.34063720703125,388.050537109375,222.341064453125,1024.6837158203125,287.6654052734375,265.0964660644531,1105.926025390625,9637.150390625
2017-06-07,380.3018798828125,281.322509765625,380.8985595703125,223.1988067626953,1032.447509765625,293.4065246582031,268.0953063964844,1072.8023681640625,9663.900390625
2017-06-08,381.2174072265625,277.4236755371094,378.976806640625,222.73419189453125,1024.1640625,291.80682373046875,266.2959899902344,1034.3858642578125,9647.25
2017-06-09,386.328125,279.1131896972656,375.8664855957031,218.73123168945312,1026.4442138671875,292.6833801269531,266.2498779296875,1028.396728515625,9668.25
2017-06-12,386.7800598144531,273.568115234375,381.90899658203125,217.58755493164062,1002.4310913085938,289.12261962890625,262.9281005859375,1020.2747802734375,9616.400390625
2017-06-13,388.6226501464844,272.7883605957031,379.51177978515625,218.1951446533203,1003.8164672851562,288.00506591796875,261.9130859375,1016.89404296875,9606.900390625
2017-06-14,387.34796142578125,276.4272766113281,379.8287048339844,214.33518981933594,1018.5071411132812,297.46026611328125,262.2360534667969,1024.6300048828125,9618.150390625
2017-06-15,385.76025390625,274.4345397949219,377.2532653808594,215.80056762695312,1001.7096557617188,303.2561340332031,262.051513671875,1000.1571044921875,9578.0498046875
2017-06-16,386.89593505859375,274.2179260253906,372.55792236328125,219.30307006835938,996.71630859375,304.31884765625,263.8508605957031,995.38671875,9588.0498046875
2017-06-19,392.3775634765625,277.7702331542969,368.4370422363281,222.2338104248047,1013.5142211914062,308.7998962402344,266.5267028808594,1008.6602172851562,9657.5498046875
2017-06-20,390.90576171875,280.9094543457031,373.8654479980469,220.66122436523438,1010.4546508789062,309.4792175292969,267.68011474609375,1014.1771850585938,9653.5
2017-06-21,393.72186279296875,279.6127014160156,373.78619384765625,220.83995056152344,1012.5905151367188,311.59375,268.4182434082031,998.1243896484375,9633.599609375
2017-06-22,393.5595703125,278.171875,372.518310546875,222.51974487304688,1002.315673828125,313.92742919921875,271.74005126953125,993.375,9630.0
2017-06-23,389.07464599609375,280.3331298828125,373.74658203125,222.3052978515625,994.407470703125,314.6286315917969,266.6189880371094,979.6246337890625,9574.9501953125
2017-06-27,386.52508544921875,276.5389709472656,367.3276062011719,223.27027893066406,982.285400390625,314.9134521484375,258.0376892089844,971.8057861328125,9511.400390625
2017-06-28,386.24700927734375,278.8923034667969,366.3965148925781,220.41102600097656,983.18017578125,306.4443359375,255.03887939453125,974.7922973632812,9491.25
2017-06-29,388.0202331542969,281.6778869628906,368.57574462890625,222.73419189453125,983.4111938476562,305.17340087890625,251.39414978027344,967.8236694335938,9504.099609375
2017-06-30,385.4537048339844,278.7001647949219,370.6955871582031,231.34764099121094,974.1463623046875,302.3905334472656,252.5014190673828,979.8945922851562,9520.900390625
2017-07-03,386.9819641113281,278.6041259765625,377.17401123046875,244.82174682617188,973.9445190429688,302.6206359863281,253.60867309570312,984.560791015625,9615.0
2017-07-04,385.75701904296875,278.0758056640625,381.2354431152344,241.0690460205078,971.693115234375,311.5827331542969,251.9016571044922,981.7611083984375,9613.2998046875
2017-07-05,384.6837463378906,281.29364013671875,376.7778015136719,236.63720703125,978.5913696289062,316.1186828613281,253.65476989746094,977.2603149414062,9637.599609375
2017-07-06,386.876953125,282.1581115722656,375.2325134277344,240.96180725097656,979.9185791015625,316.0968017578125,259.2833557128906,973.7550659179688,9674.5498046875
2017-07-07,388.9884338378906,278.2679748535156,370.63616943359375,238.9603271484375,983.843994140625,326.74615478515625,258.45294189453125,967.2843627929688,9665.7998046875
2017-07-10,391.1233825683594,279.94891357421875,379.2145690917969,238.2454833984375,999.8623046875,327.11865234375,263.4817199707031,1010.00830078125,9771.0498046875
2017-07-11,392.0682373046875,278.2199401855469,386.4656066894531,236.1725616455078,1005.028564453125,327.44732666015625,261.63629150390625,1026.952880859375,9786.0498046875
2017-07-12,392.2666015625,280.8133850097656,385.2769470214844,235.06463623046875,1004.1337280273438,331.11767578125,265.41943359375,1011.8749389648438,9816.099609375
2017-07-13,392.8033142089844,286.1443786621094,387.1392822265625,242.1412811279297,1029.9010009765625,336.17938232421875,266.4344177246094,1014.7581176757812,9891.7001953125
2017-07-14,391.9632568359375,286.4805603027344,385.15814208984375,240.99754333496094,1026.483154296875,338.75244140625,269.064208984375,994.4535522460938,9886.349609375
2017-07-17,392.5232238769531,291.52337646484375,389.91290283203125,232.41983032226562,1026.5269775390625,342.7280578613281,270.35595703125,993.6239624023438,9915.9501953125
2017-07-18,392.8033142089844,291.9076232910156,390.5270690917969,203.39862060546875,1032.3553466796875,335.6934814453125,268.5105895996094,998.9752197265625,9827.150390625
2017-07-19,394.84478759765625,290.3227233886719,388.2486877441406,208.33082580566406,1035.3353271484375,338.5757751464844,270.63275146484375,1016.0850830078125,9899.599609375
2017-07-20,399.1844482421875,288.7378234863281,384.1279296875,206.93692016601562,1039.1475830078125,337.6812744140625,268.4643859863281,1014.052734375,9873.2998046875
2017-07-21,397.35296630859375,290.1305847167969,388.3477478027344,206.508056640625,1033.538330078125,350.0718688964844,268.18756103515625,1033.3408203125,9915.25
2017-07-24,404.8307800292969,291.0910949707031,392.4883728027344,209.61744689941406,1032.44287109375,356.7530517578125,271.78619384765625,1052.6832275390625,9966.400390625
2017-07-25,405.8923645019531,292.14776611328125,393.79595947265625,208.29507446289062,1026.17626953125,353.8596496582031,273.21636962890625,1069.6544189453125,9964.5498046875
2017-07-26,407.73565673828125,298.10308837890625,393.875244140625,209.90335083007812,1034.4149169921875,358.4095153808594,272.9395751953125,1063.20703125,10020.650390625
2017-07-27,417.5583190917969,295.0774230957031,384.7618713378906,206.2578887939453,1035.9925537109375,352.236328125,275.2925109863281,1032.3009033203125,10020.5498046875
2017-07-28,414.9567565917969,284.46343994140625,395.18280029296875,208.40228271484375,1017.8939208984375,352.1589660644531,275.98455810546875,1033.3822021484375,10014.5
2017-07-31,416.3334655761719,290.6589050292969,400.6705322265625,203.89901733398438,1046.421875,356.741943359375,288.3489685058594,1036.5020751953125,10077.099609375
2017-08-01,419.3199157714844,290.6589050292969,398.4318542480469,205.75747680664062,1043.0040283203125,354.1799621582031,285.1194152832031,1040.5992431640625,10114.650390625
2017-08-02,418.0249938964844,289.9385070800781,393.5978088378906,204.04196166992188,1031.391357421875,359.8341064453125,283.919921875,1029.014892578125,10081.5
2017-08-03,415.29510498046875,284.0312194824219,389.89306640625,201.14697265625,1029.59423828125,364.4501647949219,277.32244873046875,1035.5245361328125,10013.650390625
2017-08-04,417.69830322265625,284.5594787597656,389.7940368652344,200.68234252929688,1030.5584716796875,358.2769775390625,281.65924072265625,1049.3968505859375,10066.400390625
2017-08-07,417.30169677734375,288.3055725097656,383.6523742675781,200.03904724121094,1034.1519775390625,356.9960021972656,287.1494140625,1041.3482666015625,10057.400390625
2017-08-08,414.8168029785156,283.8390808105469,381.90899658203125,195.96463012695312,1026.483154296875,353.9480285644531,280.18292236328125,1041.1817626953125,9978.5498046875
2017-08-09,411.6787109375,279.1324462890625,384.0882263183594,195.03536987304688,1011.32080078125,353.1197509765625,278.937255859375,1044.9044189453125,9908.0498046875
2017-08-10,410.74542236328125,277.35546875,388.80340576171875,195.21409606933594,1014.651123046875,349.92828369140625,273.77001953125,1044.6754150390625,9820.25
2017-08-11,408.0856018066406,275.6264953613281,391.359130859375,194.0703887939453,1004.2268676757812,341.51324462890625,258.4990234375,1038.2701416015625,9710.7998046875
2017-08-14,409.9871520996094,280.28509521484375,388.8826904296875,193.8916778564453,1017.4901733398438,347.4324951171875,256.69976806640625,1027.1845703125,9794.150390625
2017-08-16,415.59844970703125,283.310791015625,386.40618896484375,199.5744171142578,1013.3648071289062,345.89752197265625,261.2210998535156,1036.7308349609375,9897.2998046875
2017-08-17,411.90032958984375,281.581787109375,404.4942321777344,200.14622497558594,1006.045654296875,346.1183776855469,259.14495849609375,1033.9439697265625,9904.150390625
2017-08-18,408.8088684082031,281.581787109375,365.8218994140625,201.46868896484375,1003.029296875,347.95147705078125,257.1611633300781,1045.6533203125,9837.400390625
2017-08-21,406.720703125,281.9179992675781,346.0697326660156,201.2899169921875,999.9242553710938,345.52203369140625,253.4241180419922,1051.8929443359375,9754.349609375
2017-08-22,407.6072998046875,282.3502197265625,346.8621826171875,202.21920776367188,991.5848999023438,344.5612487792969,252.73207092285156,1038.8936767578125,9765.5498046875
2017-08-23,413.5452575683594,286.8167419433594,353.7567138671875,201.96902465820312,997.3070678710938,349.4202880859375,257.43792724609375,1035.5245361328125,9852.5
2017-08-24,411.2237548828125,285.9523010253906,361.4237976074219,201.18272399902344,1004.0050048828125,346.328125,258.6374816894531,1038.498779296875,9857.0498046875
2017-08-28,411.1654357910156,289.0260009765625,372.8550720214844,201.89755249023438,1010.3928833007812,345.996826171875,257.7608642578125,1034.6302490234375,9912.7998046875
2017-08-29,407.408935546875,287.6812438964844,367.4861145019531,200.32496643066406,1002.541259765625,338.39910888671875,255.5924835205078,1027.7874755859375,9796.0498046875
2017-08-30,412.63531494140625,288.44964599609375,367.1690979003906,201.5758819580078,1011.05810546875,345.4557189941406,255.22340393066406,1033.486083984375,9884.400390625
2017-08-31,414.4784851074219,286.2884521484375,362.53326416015625,201.7545623779297,1008.0862426757812,352.1700744628906,256.2845458984375,1038.3946533203125,9917.900390625
2017-09-01,412.41363525390625,286.528564453125,364.514404296875,202.71954345703125,1010.6590576171875,355.6155700683594,256.3768310546875,1021.797607421875,9974.400390625
2017-09-04,408.5172119140625,285.37591552734375,356.68878173828125,202.36215209960938,1003.0736694335938,356.3333435058594,256.2845458984375,1021.6934814453125,9912.849609375
2017-09-05,409.5555114746094,285.8562316894531,357.3624267578125,202.1834716796875,999.5250854492188,360.58502197265625,255.17724609375,1033.4029541015625,9952.2001953125
2017-09-06,410.6170959472656,283.69500732421875,354.8661193847656,197.07257080078125,991.4962158203125,363.4121398925781,253.05506896972656,1020.4459838867188,9916.2001953125
2017-09-07,412.16864013671875,281.1015625,354.92559814453125,193.28411865234375,1001.6986083984375,361.380126953125,253.00894165039062,1023.3162231445312,9929.900390625
2017-09-08,417.0916748046875,280.4772033691406,350.388671875,194.67796325683594,1040.11279296875,360.8500671386719,250.79437255859375,1027.68359375,9934.7998046875
2017-09-11,425.42120361328125,279.3245544433594,348.16973876953125,195.57150268554688,1080.4345703125,361.2917785644531,250.0100860595703,1020.9658203125,10006.0498046875
2017-09-12,428.18597412109375,279.70880126953125,350.28955078125,198.46644592285156,1091.435302734375,363.8759460449219,252.31689453125,1035.1083984375,10093.0498046875
2017-09-13,429.7375183105469,280.4772033691406,350.1707458496094,194.0703887939453,1085.3138427734375,375.0296325683594,252.27073669433594,1035.4200439453125,10079.2998046875
2017-09-14,429.1659240722656,282.1100769042969,353.59820556640625,194.42779541015625,1077.1962890625,372.75469970703125,253.00894165039062,1034.484619140625,10086.599609375
2017-09-15,431.3940734863281,280.093017578125,359.8784484863281,192.49781799316406,1075.599609375,371.84918212890625,250.5175323486328,1042.4293212890625,10085.400390625
2017-09-18,434.0772705078125,281.437744140625,360.2152099609375,190.85374450683594,1098.2664794921875,373.50567626953125,249.5025634765625,1039.517822265625,10153.099609375
2017-09-19,431.569091796875,283.02264404296875,361.4634094238281,191.46131896972656,1087.576171875,370.4356384277344,247.10348510742188,1039.1851806640625,10147.5498046875
2017-09-20,431.3707275390625,279.08441162109375,361.6416320800781,194.1061248779297,1096.492431640625,374.21240234375,249.17959594726562,1037.2301025390625,10141.150390625
2017-09-21,429.0959167480469,273.7054138183594,360.3935241699219,192.676513671875,1089.483642578125,371.6504211425781,247.74940490722656,1050.2706298828125,10121.900390625
2017-09-22,425.59613037109375,266.1651916503906,355.9359130859375,191.8902130126953,1051.11376953125,361.0709228515625,241.61334228515625,1041.41015625,9964.400390625
2017-09-25,419.91485595703125,268.4704895019531,354.7669677734375,187.45838928222656,1033.725341796875,362.9041442871094,238.75291442871094,1044.3846435546875,9872.599609375
2017-09-26,418.1766052246094,271.5921936035156,358.9473571777344,187.60134887695312,1031.684814453125,362.26361083984375,238.29156494140625,1029.368408203125,9871.5
2017-09-27,414.490234375,265.4927978515625,356.5302734375,184.77784729003906,1008.884521484375,353.0093688964844,231.0482177734375,1037.8330078125,9735.75
2017-09-28,418.8765563964844,265.0605773925781,355.0245361328125,186.95803833007812,1005.468994140625,347.3993835449219,233.03207397460938,1030.1170654296875,9768.9501953125
2017-09-29,421.3030700683594,265.6849060058594,356.5699462890625,184.63490295410156,1013.1873779296875,344.94781494140625,234.23162841796875,1013.2702026367188,9788.599609375
2017-10-03,422.0380554199219,267.4138488769531,358.0161437988281,186.850830078125,1006.843994140625,352.656005859375,231.87869262695312,1018.4701538085938,9859.5
2017-10-04,419.27325439453125,265.20465087890625,356.45098876953125,191.13967895507812,1009.8606567382812,361.71148681640625,233.6318359375,1015.9114990234375,9914.900390625
2017-10-05,419.6465148925781,261.07427978515625,357.81805419921875,189.60284423828125,1004.315673828125,364.0525817871094,232.15550231933594,1010.6289672851562,9888.7001953125
2017-10-06,419.9964904785156,261.2184143066406,364.5935974121094,190.2461700439453,1012.9656372070312,369.7509765625,236.90748596191406,1017.7213745117188,9979.7001953125
2017-10-09,418.9232482910156,261.02630615234375,366.0794982910156,191.56854248046875,1012.2113037109375,366.92388916015625,236.999755859375,1020.8204345703125,9988.75
2017-10-10,420.60308837890625,259.1532287597656,370.6559753417969,190.28192138671875,1013.7640380859375,372.46759033203125,237.092041015625,1022.9618530273438,10016.9501953125
2017-10-11,417.67498779296875,257.0400390625,368.77386474609375,189.7100830078125,1005.9125366210938,371.1203308105469,232.2938995361328,1040.05859375,9984.7998046875
2017-10-12,424.3595275878906,256.99200439453125,367.4266052246094,190.85374450683594,1014.60693359375,385.520751953125,231.78640747070312,1059.9625244140625,10096.400390625
2017-10-13,431.8258056640625,260.5940856933594,368.5361328125,190.1031951904297,1010.1710205078125,387.1551513671875,232.61685180664062,1064.28857421875,10167.4501953125
2017-10-16,433.30731201171875,263.4276123046875,372.0626220703125,191.21115112304688,1015.5382080078125,387.3097839355469,232.5707244873047,1075.020263671875,10230.849609375
2017-10-17,431.93072509765625,263.0914306640625,368.694580078125,191.032470703125,1019.13134765625,386.2275085449219,231.7402801513672,1079.24267578125,10234.4501953125
2017-10-18,435.9555358886719,252.76565551757812,366.25775146484375,193.2483673095703,1012.6107177734375,403.9630126953125,224.9121551513672,1075.935791015625,10210.849609375
2017-10-19,431.2658386230469,247.67483520507812,367.28802490234375,192.74798583984375,1011.1468505859375,401.9310607910156,223.98947143554688,1074.8125,10146.5498046875
2017-10-23,434.7421875,252.18931579589844,372.26068115234375,190.88951110839844,1007.5982666015625,415.11669921875,226.942138671875,1076.4766845703125,10184.849609375
2017-10-24,435.62884521484375,256.031494140625,367.1096496582031,190.85374450683594,1013.631103515625,412.6871643066406,234.7852325439453,1072.5245361328125,10207.7001953125
2017-10-25,418.82989501953125,293.63653564453125,370.5965270996094,192.46206665039062,1068.324462890625,415.18304443359375,299.7906494140625,1067.72802734375,10295.349609375
